,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
710,236,Current_position_6.0,0.598216128,0.032156623,-0.008446604,0.028560926,0.023085608,0.338033232,-0.044767766,0.226409835,-0.069155252,0.006765893,0.079612002,0.069943178,0.011592887,-0.180029229,-0.069824201,0.015890206,501,579,30789.95334,0,37387.50124,0.177120711,0.176463997,0.048248811,0.176463997,0.049007768,0.306632217,92.3790269,512.3427072,47.81048655
711,237,Current_position_4.0,0.034287863,0.020175128,0.001383457,-0.090657872,0.069004517,-0.01598822,0.019203529,0.015124264,-0.016994467,-0.003855815,-0.069509269,0.041238765,-0.080647998,0.034224786,0.03241785,0.053964016,501,579,30924.14013,0,37085.53066,0.166638419,0.166140013,0.0363175,0.166140013,0.036893502,0.307310691,91.96229775,511.925978,48.01885113
712,237,Current_position_5.0,0.100738555,0.034745353,0.001783843,-0.139186663,0.080545684,0.110081525,0.00145018,-0.011400725,-0.000266824,-0.006479615,-0.094558633,0.068863538,-0.088877361,0.063357655,0.076515873,-0.041890493,501,579,30924.14013,0,37085.53066,0.166638419,0.166140013,0.0363175,0.166140013,0.036893502,0.307310691,91.96229775,511.925978,48.01885113
713,237,Current_position_6.0,0.150733209,0.035579334,-0.000615288,-0.166641367,0.134982801,0.177158348,-0.02420537,0.136949882,0.039311679,-0.002778794,0.010148517,0.069441726,-0.088877494,0.06707972,0.043036088,-0.053797429,501,579,30924.14013,0,37085.53066,0.166638419,0.166140013,0.0363175,0.166140013,0.036893502,0.307310691,91.96229775,511.925978,48.01885113
714,238,Current_position_4.0,0.001860229,0.005923289,-0.015208441,-0.065280969,0.006566881,0.005173204,0.016769975,0.048036375,0.008683244,0.010114244,0.006241274,0.021727688,0.084554449,-0.014440778,-0.001125854,-0.126934495,501,579,31248.06835,0,37491.75682,0.167034083,0.166534967,0.036773943,0.166534967,0.037350766,0.308942394,90.95630948,510.9199897,48.52184526
715,238,Current_position_5.0,0.005285612,0.016911784,-0.021670869,-0.103314817,-0.003591793,0.102118645,-0.004162458,0.054105967,0.043204774,0.040297384,-0.109773436,0.065684412,0.118836529,-0.028106185,-0.003077747,-0.125744133,501,579,31248.06835,0,37491.75682,0.167034083,0.166534967,0.036773943,0.166534967,0.037350766,0.308942394,90.95630948,510.9199897,48.52184526
716,238,Current_position_6.0,0.008247698,0.010168529,-0.04265168,-0.169405461,0.020629187,0.13789068,0.007311625,0.162041816,0.102693922,0.025759173,0.076421825,0.055135515,0.118836243,-0.043798843,-0.002671896,-0.098458327,501,579,31248.06835,0,37491.75682,0.167034083,0.166534967,0.036773943,0.166534967,0.037350766,0.308942394,90.95630948,510.9199897,48.52184526
717,239,Current_position_4.0,0.153794829,-0.003192764,-0.016415803,-0.121801247,0.01206385,0.052139874,0.032292935,0.013735381,0.007816861,-0.000378694,-0.056782298,0.100644916,0.008699889,0.093580333,0.051425598,-0.177912639,501,579,30709.43036,0,36329.08628,0.15501098,0.154687511,0.023081973,0.154687511,0.023455803,0.306224356,92.62909825,512.5927785,47.68545087
718,239,Current_position_5.0,0.45954563,-0.008066445,0.006750501,-0.288776482,0.032822529,0.140879277,-0.016115491,0.02628893,0.010126407,0.003342108,-0.099700092,0.183332897,0.007995337,0.160166792,0.100722175,-0.202142291,501,579,30709.43036,0,36329.08628,0.15501098,0.154687511,0.023081973,0.154687511,0.023455803,0.306224356,92.62909825,512.5927785,47.68545087
719,239,Current_position_6.0,0.6091602,-0.005607394,-0.022438103,-0.470081025,0.034320205,0.179947995,-0.014246734,0.04456136,0.016032698,0.01747324,-0.048733331,0.151453615,0.0148334,0.39012912,0.048553206,-0.157842842,501,579,30709.43036,0,36329.08628,0.15501098,0.154687511,0.023081973,0.154687511,0.023455803,0.306224356,92.62909825,512.5927785,47.68545087
720,240,Current_position_4.0,0.136145196,-0.003435665,0.002975295,-0.022444885,0.049972195,0.019206694,-0.00835287,0.026735924,0.005611946,-0.015672663,-0.036202883,0.040758975,-0.000168467,0.029660254,0.033497685,0.039501996,501,579,30110.86675,0,36219.65436,0.169210911,0.168659467,0.039229205,0.168659467,0.039866502,0.303175343,94.48799146,514.4516717,46.75600427
721,240,Current_position_5.0,0.397636994,-0.011281538,0.009099899,-0.06564927,0.046027926,0.079091241,0.001817431,0.015136838,-0.023688304,-0.022840158,-0.054670761,0.073908095,0.000238518,0.098192652,0.086897878,0.068237646,501,579,30110.86675,0,36219.65436,0.169210911,0.168659467,0.039229205,0.168659467,0.039866502,0.303175343,94.48799146,514.4516717,46.75600427
722,240,Current_position_6.0,0.537215666,-0.011099617,-0.000267899,-0.085304606,0.044004876,0.118555393,-0.005987044,0.104760931,-0.096676324,-0.028742863,0.053217124,0.063693647,0.000658582,0.161932882,0.025504728,0.057745759,501,579,30110.86675,0,36219.65436,0.169210911,0.168659467,0.039229205,0.168659467,0.039866502,0.303175343,94.48799146,514.4516717,46.75600427
723,241,Current_position_4.0,0.021715003,-0.007034809,-0.001543829,0.002459788,0.035330145,-0.009307288,-0.045754553,0.03076195,-0.0084878,4.78E-05,-0.006320668,0.030624445,0.103270969,0.019248321,0.034455221,-0.022953557,501,579,31181.68723,0,37579.44134,0.170802128,0.170246121,0.041062882,0.170246121,0.041705453,0.308608719,91.16246202,511.1261423,48.41876899
724,241,Current_position_5.0,0.056224227,-0.014738871,-0.000562074,0.005206417,0.036047099,0.030059656,-0.019089544,0.030056371,-0.033117948,0.001967813,0.004768782,0.101524041,0.125062003,0.041835664,0.059013966,0.052589068,501,579,31181.68723,0,37579.44134,0.170802128,0.170246121,0.041062882,0.170246121,0.041705453,0.308608719,91.16246202,511.1261423,48.41876899
725,241,Current_position_6.0,0.085942275,-0.016138442,-0.000366642,0.011586081,0.059754867,0.071630953,-0.018207838,0.120974845,-0.063681057,-0.000776445,0.21770126,0.087220742,0.125061616,0.073790856,0.042115018,-0.110744949,501,579,31181.68723,0,37579.44134,0.170802128,0.170246121,0.041062882,0.170246121,0.041705453,0.308608719,91.16246202,511.1261423,48.41876899
726,242,Current_position_4.0,0.156181839,-0.089675661,-0.009894368,-0.049477581,-0.021848001,0.022318027,0.003827478,0.074679399,0.004778863,-0.007102011,0.036008908,0.081260172,0.002131463,-0.010490882,-0.003338101,-0.017423946,501,579,31395.42071,0,37770.85506,0.169322943,0.168792429,0.039382867,0.168792429,0.039995976,0.309681797,90.49869345,510.4623737,48.75065327
727,242,Current_position_5.0,0.569515627,-0.140953388,-0.05260033,-0.093218772,-0.026713798,0.102461934,-0.013086267,0.079349302,0.005113076,-0.008641301,0.003920714,0.204899431,0.01160075,-0.016144248,-0.013587322,-0.004647602,501,579,31395.42071,0,37770.85506,0.169322943,0.168792429,0.039382867,0.168792429,0.039995976,0.309681797,90.49869345,510.4623737,48.75065327
728,242,Current_position_6.0,0.662409814,-0.174304019,-0.062882798,-0.119236155,-0.021861572,0.11703834,-0.009238777,0.157499121,0.026863845,-0.000550398,0.175203575,0.142206449,0.015703439,-0.031851026,-0.005964441,0.022355215,501,579,31395.42071,0,37770.85506,0.169322943,0.168792429,0.039382867,0.168792429,0.039995976,0.309681797,90.49869345,510.4623737,48.75065327
729,243,Current_position_4.0,0.173293489,0.01873473,-0.001877865,-0.099829749,-0.04322866,0.018268171,-0.000105499,0.06443646,-0.007081113,0.002916187,0.030458136,0.02904358,-0.00656175,0.135262252,0.035232032,-0.125603652,501,579,31074.1356,0,37088.97107,0.162608605,0.162173155,0.031733048,0.162173155,0.032236292,0.308067328,91.49647328,511.4601535,48.25176336
730,243,Current_position_5.0,0.418523188,0.031028531,-0.001851442,-0.140909471,-0.052743525,0.042074708,0.003820659,0.059433125,-0.009558046,0.011025252,-0.046986405,0.082175211,0.005364642,0.234446155,0.07399391,-0.068960507,501,579,31074.1356,0,37088.97107,0.162608605,0.162173155,0.031733048,0.162173155,0.032236292,0.308067328,91.49647328,511.4601535,48.25176336
731,243,Current_position_6.0,0.576558545,0.018344039,-0.01436505,-0.349558543,-0.089078942,0.047404093,0.003337756,0.197606177,-0.063278603,-0.011274674,0.060713265,0.067351602,0.012922635,0.438962314,0.025723848,-0.110523298,501,579,31074.1356,0,37088.97107,0.162608605,0.162173155,0.031733048,0.162173155,0.032236292,0.308067328,91.49647328,511.4601535,48.25176336
732,244,Current_position_4.0,0.050529338,-0.009372026,-0.005440368,-0.046527566,0.039970737,0.064756921,0.032205134,0.000145396,-0.061198044,-0.00861737,-0.064271756,0.072397928,-0.009366892,0.079246513,0.073452386,-0.086136675,501,579,30185.32238,0,36235.19175,0.167484778,0.166961152,0.037266481,0.166961152,0.03787163,0.303556279,94.25676279,514.220443,46.8716186
733,244,Current_position_5.0,0.174562731,-0.024824346,-0.006198442,-0.102792145,0.066567136,0.246864771,0.001250033,0.000419031,-0.012310487,-0.012745448,-0.131261348,0.165125224,-0.019796429,0.149638508,0.141028,-0.116077564,501,579,30185.32238,0,36235.19175,0.167484778,0.166961152,0.037266481,0.166961152,0.03787163,0.303556279,94.25676279,514.220443,46.8716186
734,244,Current_position_6.0,0.265384714,-0.009770807,-0.005454654,-0.102400779,0.069207335,0.233821357,-0.003082305,0.00156793,0.03874005,-0.00816885,-0.022858595,0.135775516,-0.019796538,0.137217529,0.039707489,0.092018218,501,579,30185.32238,0,36235.19175,0.167484778,0.166961152,0.037266481,0.166961152,0.03787163,0.303556279,94.25676279,514.220443,46.8716186
735,245,Current_position_4.0,0.088169603,0.031124575,-0.01047892,-0.082514618,-0.017818697,0.052526349,0.00123639,0.058687088,-0.004544545,0.000571969,0.04726778,0.076520613,0.003405738,0.08363318,-0.027863945,-0.097512505,501,579,30757.82953,0,36544.64216,0.158729618,0.158349139,0.027313676,0.158349139,0.02775339,0.306469571,92.47879028,512.4424705,47.76060486
736,245,Current_position_5.0,0.2179587,0.081038687,0.004914944,-0.122659775,-0.036849264,0.126757731,-0.009670827,0.104385127,-0.010914275,0.000444855,-0.011726535,0.126628595,0.004330214,0.105129329,-0.079399887,-0.017982284,501,579,30757.82953,0,36544.64216,0.158729618,0.158349139,0.027313676,0.158349139,0.02775339,0.306469571,92.47879028,512.4424705,47.76060486
737,245,Current_position_6.0,0.296343953,0.09276589,-0.012178032,-0.18252707,-0.046421732,0.172167245,-0.008215765,0.243252563,-0.050259941,0.001587798,0.076889473,0.138569865,0.008861016,0.189886671,-0.042485229,-0.179491584,501,579,30757.82953,0,36544.64216,0.158729618,0.158349139,0.027313676,0.158349139,0.02775339,0.306469571,92.47879028,512.4424705,47.76060486
738,246,Current_position_4.0,0.098181225,0.003268332,-0.023920594,-0.006760871,-0.036287538,0.021919285,0.000621967,0.116437022,-0.032755292,-0.000565882,0.07550672,0.03607603,-0.007521736,0.037203024,0.010497291,-0.038653042,501,579,30587.65867,0,36957.1757,0.172947569,0.172348588,0.043492679,0.172348588,0.044184915,0.30560653,93.00727122,512.9709515,47.49636439
739,246,Current_position_5.0,0.33630079,0.006262098,-0.026062794,-0.015662146,-0.065731695,0.09719824,-0.019671414,0.107844428,-0.053194932,-0.001933083,0.046774362,0.117201412,-0.010466085,0.070878623,0.023263593,-0.094931782,501,579,30587.65867,0,36957.1757,0.172947569,0.172348588,0.043492679,0.172348588,0.044184915,0.30560653,93.00727122,512.9709515,47.49636439
740,246,Current_position_6.0,0.472368574,0.006121967,-0.059214347,-0.023780481,-0.046366362,0.097935492,-0.013192842,0.25681046,-0.154425373,-0.003110286,0.281421366,0.100341772,-0.012047128,0.132758798,0.012224869,0.015086411,501,579,30587.65867,0,36957.1757,0.172947569,0.172348588,0.043492679,0.172348588,0.044184915,0.30560653,93.00727122,512.9709515,47.49636439
741,247,Current_position_4.0,0.105781945,-0.001935782,-0.011982167,0.005332608,-0.032682697,0.03438005,0.001059575,-0.004736173,-0.003148303,0.006636606,-0.029496356,0.047529488,-0.007142312,-0.13089006,0.017088805,0.093228398,501,579,32392.004,0,38245.49805,0.153332387,0.153050538,0.021190142,0.153050538,0.021515872,0.314636967,87.40371427,507.3673945,50.29814286
742,247,Current_position_5.0,0.407030152,-0.005708201,-0.018530908,0.029169787,-0.053175851,0.121576407,-0.013373835,-0.002224799,0.002480132,0.010112022,-0.075827985,0.078990766,-0.020610109,-0.296717801,0.031945737,0.150414828,501,579,32392.004,0,38245.49805,0.153332387,0.153050538,0.021190142,0.153050538,0.021515872,0.314636967,87.40371427,507.3673945,50.29814286
743,247,Current_position_6.0,0.580349384,-0.003942139,-0.037183442,0.045917295,-0.066001137,0.163495139,-0.015744022,0.143336617,0.040680242,-0.003470061,0.069912073,0.078465246,-0.02061023,-0.313057464,0.03022389,0.107520878,501,579,32392.004,0,38245.49805,0.153332387,0.153050538,0.021190142,0.153050538,0.021515872,0.314636967,87.40371427,507.3673945,50.29814286
744,248,Current_position_4.0,0.118312285,0.037863969,0.005442292,-0.113625837,-0.008093577,0.000209277,0.013597221,0.023867846,-0.018105749,-0.008431033,-0.104936918,0.17168005,-0.013327733,0.080006341,0.070248281,-0.122704044,501,579,30186.39994,0,36567.95325,0.175152449,0.174512182,0.04599312,0.174512182,0.04673307,0.303561788,94.25341634,514.2170966,46.87329183
745,248,Current_position_5.0,0.321945443,0.065009287,-0.003134947,-0.220683589,-0.01240575,0.04822777,0.008449512,0.01491871,-0.009977302,-0.008509547,-0.180884685,0.293855558,-0.018563609,0.145048492,0.11377458,-0.091169967,501,579,30186.39994,0,36567.95325,0.175152449,0.174512182,0.04599312,0.174512182,0.04673307,0.303561788,94.25341634,514.2170966,46.87329183
746,248,Current_position_6.0,0.455951083,0.069339946,0.007212703,-0.318075063,-0.008933213,0.081303379,0.004572341,0.098402192,0.044405568,-0.008163429,0.024621349,0.274180939,4.86E-08,0.232191632,0.094892748,-0.127742735,501,579,30186.39994,0,36567.95325,0.175152449,0.174512182,0.04599312,0.174512182,0.04673307,0.303561788,94.25341634,514.2170966,46.87329183
747,249,Current_position_4.0,0.159305912,-0.037478006,-0.019455055,-0.047733698,0.021964402,-0.007865397,0.002434775,0.008843854,-0.001558579,-0.005591433,0.007142144,-0.023491031,0.05205741,0.098922817,0.068504785,-0.114814536,501,579,30931.51811,0,37487.38907,0.175512157,0.174882037,0.046420558,0.174882037,0.04714878,0.307347952,91.93938476,511.903065,48.03030762
748,249,Current_position_5.0,0.460282117,-0.065369865,-0.015133783,-0.115462053,0.025548408,0.021055601,-0.000277445,0.033969259,-0.005011831,-0.000806808,-0.000527326,-0.04666203,0.071338056,0.259550798,0.142914504,-0.050332281,501,579,30931.51811,0,37487.38907,0.175512157,0.174882037,0.046420558,0.174882037,0.04714878,0.307347952,91.93938476,511.903065,48.03030762
749,249,Current_position_6.0,0.66217971,-0.066228115,-0.029247355,-0.147697138,0.054992682,0.031849494,-0.00092131,0.159664045,-0.015945737,0.005168749,0.086609714,-0.045212005,0.071337885,0.254571337,0.077446028,0.0129664,501,579,30931.51811,0,37487.38907,0.175512157,0.174882037,0.046420558,0.174882037,0.04714878,0.307347952,91.93938476,511.903065,48.03030762
750,250,Current_position_4.0,0.022752816,0.000535063,-0.004440092,-0.076442518,0.066547094,0.016125421,0.028635196,0.085976275,-0.005679123,0.017804248,0.010511206,0.072999283,-0.001033358,0.080149147,-0.006669446,0.021413113,501,579,30842.67736,0,37020.6793,0.167390803,0.166879756,0.037172413,0.166879756,0.037763023,0.306898979,92.21528772,512.178968,47.89235614
751,250,Current_position_5.0,0.106968108,-0.00731907,0.010375854,-0.204637639,0.104999301,0.071703174,0.006199227,0.115368347,-0.005932257,-0.008471154,0.013972078,0.14891063,0.001800602,0.219765099,-0.02279592,-0.126954852,501,579,30842.67736,0,37020.6793,0.167390803,0.166879756,0.037172413,0.166879756,0.037763023,0.306898979,92.21528772,512.178968,47.89235614
752,250,Current_position_6.0,0.142128765,-0.000845739,-0.025689341,-0.286069365,0.100982289,0.07162815,0.031203266,0.196485969,-0.015165815,0.031567944,0.098652584,0.117252839,0.014402526,0.26723251,-0.003425268,0.017717318,501,579,30842.67736,0,37020.6793,0.167390803,0.166879756,0.037172413,0.166879756,0.037763023,0.306898979,92.21528772,512.178968,47.89235614
753,251,Current_position_4.0,0.15417221,0.01202475,-0.00024953,-0.029919176,0.038953882,0.026755541,0.029651744,0.018134683,0.001347194,-0.007215515,-0.013917206,0.067225922,-0.009841349,-0.032591034,-0.055425809,-0.126424275,501,579,31200.54659,0,37369.77612,0.16556404,0.165086071,0.035099472,0.165086071,0.035651855,0.308703555,91.10389258,511.0675728,48.44805371
754,251,Current_position_5.0,0.495140394,0.042259283,-0.000318347,-0.120403293,0.054355529,0.124263217,-0.037443967,0.051261535,-0.008013576,0.029538038,-0.031155103,0.245031058,-0.013121817,-0.069612662,-0.135664744,-0.236165708,501,579,31200.54659,0,37369.77612,0.16556404,0.165086071,0.035099472,0.165086071,0.035651855,0.308703555,91.10389258,511.0675728,48.44805371
755,251,Current_position_6.0,0.636533349,0.001879651,0.000280401,-0.184256106,0.081152307,0.134731449,-0.044939739,0.206216449,-0.05375202,-0.026250025,0.120184169,0.201362236,-0.013121832,-0.085210684,-0.004802667,-0.015861879,501,579,31200.54659,0,37369.77612,0.16556404,0.165086071,0.035099472,0.165086071,0.035651855,0.308703555,91.10389258,511.0675728,48.44805371
756,252,Current_position_4.0,0.138054565,-0.028131301,-0.009155647,-0.000873865,0.005416724,0.001659163,-0.028964456,0.030674427,-0.017010871,-0.006611772,-0.030192776,0.045944362,0.041068524,0.013787528,0.021896558,-0.144871592,501,579,31646.76067,0,37250.34787,0.150678596,0.150430466,0.018162156,0.150430466,0.018448916,0.310938946,89.71813457,509.6818148,49.14093272
757,252,Current_position_5.0,0.335886261,-0.049160868,0.012787179,-0.001651132,0.008948637,0.010340189,0.013664587,0.042549588,-0.077121673,0.020190768,-0.072899468,0.09875122,0.035488869,0.022706828,0.054068361,-0.128707292,501,579,31646.76067,0,37250.34787,0.150678596,0.150430466,0.018162156,0.150430466,0.018448916,0.310938946,89.71813457,509.6818148,49.14093272
758,252,Current_position_6.0,0.53037891,-0.063141787,-0.007023973,-0.003448548,0.006313414,0.01709479,0.004095731,0.076263929,-0.134155806,-0.00182458,0.019461819,0.08024232,0.053568746,0.044668346,0.042057254,-0.099804254,501,579,31646.76067,0,37250.34787,0.150678596,0.150430466,0.018162156,0.150430466,0.018448916,0.310938946,89.71813457,509.6818148,49.14093272
759,253,Current_position_4.0,0.203209592,-0.035555796,-0.001142177,-0.127664589,0.028004498,-0.001401573,-0.017683723,0.012080811,0.040413682,0.005341707,-0.023168389,0.167305324,0.017173813,-0.057478596,0.0405032,-0.237711111,501,579,30238.64266,0,36549.36909,0.173273908,0.172663075,0.043856128,0.172663075,0.044562062,0.303828787,94.09117188,514.0548521,46.95441406
760,253,Current_position_5.0,0.523579687,-0.081159388,-0.001454759,-0.194486763,0.046381474,-0.006705658,-0.012916213,0.007130437,0.05232424,0.030109981,-0.094177636,0.313785159,0.026717174,-0.150608491,0.119985974,-0.169241911,501,579,30238.64266,0,36549.36909,0.173273908,0.172663075,0.043856128,0.172663075,0.044562062,0.303828787,94.09117188,514.0548521,46.95441406
761,253,Current_position_6.0,0.854547397,-0.068216102,-0.002829729,-0.210541614,0.096573617,-0.012256873,0.00306802,0.035170872,0.1546605,0.011538711,0.001883526,0.362041075,0.032654447,-0.16856925,0.032322718,-0.146533862,501,579,30238.64266,0,36549.36909,0.173273908,0.172663075,0.043856128,0.172663075,0.044562062,0.303828787,94.09117188,514.0548521,46.95441406
762,254,Current_position_4.0,0.142456378,0.002338643,0.002444055,-0.028626844,-0.000405589,-0.003680716,0.006286408,0.041348146,0.016530665,-0.012345389,0.056262928,0.052962094,0.052056489,0.058955169,0.038127511,-0.043681165,501,579,31177.34503,0,37053.44529,0.158963357,0.158584451,0.027585623,0.158584451,0.02802352,0.30858688,91.17594711,511.1396274,48.41202645
763,254,Current_position_5.0,0.317108762,0.019305803,0.002973296,-0.063623435,-0.000510259,0.060413986,0.002508396,0.058749084,0.029734436,-0.019185484,0.033998041,0.134081047,0.053068984,0.111644712,0.072331026,0.046007389,501,579,31177.34503,0,37053.44529,0.158963357,0.158584451,0.027585623,0.158584451,0.02802352,0.30858688,91.17594711,511.1396274,48.41202645
764,254,Current_position_6.0,0.487212315,0.026018978,0.004015655,-0.08082686,-0.000629282,0.096997668,0.001652562,0.239556536,0.086690928,-0.004486079,0.152552945,0.131371912,0.061835344,0.263350218,0.029544904,0.105749151,501,579,31177.34503,0,37053.44529,0.158963357,0.158584451,0.027585623,0.158584451,0.02802352,0.30858688,91.17594711,511.1396274,48.41202645
765,255,Current_position_4.0,0.080730408,0.069338931,-0.009629017,-0.141872135,0.015797254,-0.017877935,0.025831865,-0.004918623,0.007676607,0.003731864,-0.081822616,0.040031363,0.009134003,0.009249771,0.007337846,-0.011524815,501,579,30806.81173,0,36837.97664,0.164184581,0.163721394,0.03352233,0.163721394,0.03405763,0.306717539,92.32667164,512.2903519,47.83666418
766,255,Current_position_5.0,0.214467056,0.109468478,-0.005495618,-0.265282989,0.031665446,0.101849655,0.00621657,-0.000740515,0.003275841,0.013031635,-0.105484,0.091379664,0.005800183,0.025444152,0.0117377,0.080222276,501,579,30806.81173,0,36837.97664,0.164184581,0.163721394,0.03352233,0.163721394,0.03405763,0.306717539,92.32667164,512.2903519,47.83666418
767,255,Current_position_6.0,0.366621034,0.106586512,-0.022256152,-0.374748545,0.023045379,0.208869996,-0.008751606,0.135132765,0.053411349,-0.001286899,0.080529528,0.079962819,0.010794729,0.037668,0.006991812,-0.018556051,501,579,30806.81173,0,36837.97664,0.164184581,0.163721394,0.03352233,0.163721394,0.03405763,0.306717539,92.32667164,512.2903519,47.83666418
768,256,Current_position_4.0,0.086110583,0.011981893,-0.054977419,-0.016744488,-0.006820142,-0.004104359,-0.013734769,0.007180201,-0.025143734,0.002758837,0.02837766,0.031420664,0.041663962,0.044888053,-0.006139138,-0.005578512,501,579,30618.28569,0,36989.52617,0.17284124,0.172244447,0.043372325,0.172244447,0.044062032,0.305762038,92.91215625,512.8758365,47.54392188
769,256,Current_position_5.0,0.234651922,-0.032918623,-0.018420408,-0.050889932,0.009190772,-0.018654631,0.004957994,0.029985618,-0.04136186,0.010521398,-0.016419801,0.110000004,0.036778166,0.101737583,-0.014973467,0.079707396,501,579,30618.28569,0,36989.52617,0.17284124,0.172244447,0.043372325,0.172244447,0.044062032,0.305762038,92.91215625,512.8758365,47.54392188
770,256,Current_position_6.0,0.406182062,-0.037263685,-0.056891566,-0.043773078,0.022129546,-0.030373394,0.026057524,0.077385704,-0.073171978,0.010032261,0.10573237,0.112017865,0.044893541,0.091536827,-0.011556297,-0.008742681,501,579,30618.28569,0,36989.52617,0.17284124,0.172244447,0.043372325,0.172244447,0.044062032,0.305762038,92.91215625,512.8758365,47.54392188
771,257,Current_position_4.0,0.159774522,-0.012435989,0.000384666,-0.104785342,-0.000579878,-0.008449662,-0.030387297,0.091492559,-0.006133528,-0.000174316,0.04091708,0.145952335,0.001661517,0.00911527,0.023184798,-0.093211642,501,579,30898.96013,0,36754.06778,0.159698599,0.159305024,0.028418381,0.159305024,0.028873232,0.307183491,92.0404965,512.0041768,47.97975175
772,257,Current_position_5.0,0.338623613,-0.049517636,-0.000803464,-0.192850414,-0.001289906,-0.027333206,-0.004006099,0.08110313,-0.005961406,0.000830826,0.040141708,0.299005458,0.003701341,0.019250243,0.070983229,0.072026294,501,579,30898.96013,0,36754.06778,0.159698599,0.159305024,0.028418381,0.159305024,0.028873232,0.307183491,92.0404965,512.0041768,47.97975175
773,257,Current_position_6.0,0.553518068,-0.026509405,0.002471985,-0.289114041,-0.00130528,-0.040834505,0.010092551,0.21402526,-0.014941775,-9.13E-05,0.19485525,0.225921241,0.007350524,0.027932738,0.044825778,0.204343164,501,579,30898.96013,0,36754.06778,0.159698599,0.159305024,0.028418381,0.159305024,0.028873232,0.307183491,92.0404965,512.0041768,47.97975175
774,258,Current_position_4.0,0.01378968,-0.000794478,2.84E-06,0.024619227,0.017471616,0.006752507,-0.014174919,-0.006670941,-0.002035105,-0.000117702,-0.022827014,0.051237758,0.027357779,0.008739706,0.072478141,-0.099447139,501,579,30967.98937,0,36571.65131,0.153521948,0.153224198,0.021390839,0.153224198,0.021734946,0.307532077,91.82611996,511.7898002,48.08694002
775,258,Current_position_5.0,0.043765672,-0.009083272,3.68E-05,0.083817541,0.030937623,0.019841084,-0.00031695,-0.002637219,-0.020819425,-0.000439593,-0.063444047,0.161116461,0.033951731,0.03027176,0.143753597,-0.124776087,501,579,30967.98937,0,36571.65131,0.153521948,0.153224198,0.021390839,0.153224198,0.021734946,0.307532077,91.82611996,511.7898002,48.08694002
776,258,Current_position_6.0,0.063474203,-0.005895353,-1.52E-05,0.106010083,0.038905679,0.017398051,0.004403747,0.104340252,0.029770051,-0.000453918,-0.044484148,0.168102245,0.038994027,0.025408079,0.083756279,-0.020638021,501,579,30967.98937,0,36571.65131,0.153521948,0.153224198,0.021390839,0.153224198,0.021734946,0.307532077,91.82611996,511.7898002,48.08694002
777,259,Current_position_4.0,0.056785042,0.031683425,-0.000528612,-0.052353805,-0.014111478,-0.005234085,0.002284917,0.025225472,-0.001418689,-0.003069937,-0.015612838,0.099835482,-0.003394913,0.025230684,0.080359783,-0.107034112,501,579,30556.6197,0,36338.79734,0.159513702,0.159118575,0.028202904,0.159118575,0.028659548,0.30544885,93.10366554,513.0673458,47.44816723
778,259,Current_position_5.0,0.14878674,0.066780226,0.001144166,-0.129534296,-0.029455804,-0.017639881,0.027296639,0.052065057,0.015031352,-0.008656891,-0.036444105,0.216883751,0.003542035,0.055064198,0.13292056,-0.001131873,501,579,30556.6197,0,36338.79734,0.159513702,0.159118575,0.028202904,0.159118575,0.028659548,0.30544885,93.10366554,513.0673458,47.44816723
779,259,Current_position_6.0,0.210670034,0.086350805,-0.004864714,-0.179618743,-0.01157242,-0.019625674,0.021609118,0.123225637,0.047529697,0.002279206,0.025467284,0.229618272,-0.006169561,0.078368217,0.066100573,-0.020323119,501,579,30556.6197,0,36338.79734,0.159513702,0.159118575,0.028202904,0.159118575,0.028659548,0.30544885,93.10366554,513.0673458,47.44816723
780,260,Current_position_4.0,0.058839504,-0.013941058,0.007486765,-0.010041843,0.022802545,-0.013175392,-0.039762182,0.019972706,-0.007952063,0.001949691,-0.002090234,-0.023990375,-0.023112728,0.043937531,0.016251633,-0.005561756,501,579,30635.57343,0,37004.16386,0.172699029,0.172104698,0.043210818,0.172104698,0.04389768,0.305849782,92.85846761,512.8221479,47.57076619
781,260,Current_position_5.0,0.179637112,-0.030112879,0.009715437,-0.017604917,0.038187047,0.071319972,0.000712788,0.016491303,-0.052434923,0.003299252,0.059136677,-0.045193709,-0.038582064,0.101826225,0.036947612,0.010892722,501,579,30635.57343,0,37004.16386,0.172699029,0.172104698,0.043210818,0.172104698,0.04389768,0.305849782,92.85846761,512.8221479,47.57076619
782,260,Current_position_6.0,0.272683456,-0.028540745,0.009212818,-0.030661969,0.071995035,0.116933836,-0.003468148,0.185666012,-0.12510783,-0.003394959,0.072575129,-0.049316485,-0.044045003,0.151070562,-0.0028013,0.081844364,501,579,30635.57343,0,37004.16386,0.172699029,0.172104698,0.043210818,0.172104698,0.04389768,0.305849782,92.85846761,512.8221479,47.57076619
